comnam,ticker,filingYr
ZHAOPIN LTD,ZPIN,2014
"NEXEO SOLUTIONS, INC.",WLRHU,2014
"RADIUS HEALTH, INC.",RDUS,2014
"ARISTA NETWORKS, INC.",ANET,2014
"ADVERUM BIOTECHNOLOGIES, INC.",AAVL,2014
"CATALENT, INC.",CTLT,2014
"HEALTHEQUITY, INC.",HQY,2014
"LEAP THERAPEUTICS, INC.",MCUR,2014
MARINUS PHARMACEUTICALS INC,MRNS,2014
ENLIVEX THERAPEUTICS LTD.,ORPN,2014
TRANSOCEAN PARTNERS LLC,RIGP,2014
SYNCHRONY FINANCIAL,SYF,2014
WESTLAKE CHEMICAL PARTNERS LP,WLKP,2014
"SPARK ENERGY, INC.",SPKE,2014
CONTRAFECT CORP,CFRXU,2014
INNOCOLL AG,INNL,2014
"EL POLLO LOCO HOLDINGS, INC.",LOCO,2014
"OCULAR THERAPEUTIX, INC",OCUL,2014
ORION ENGINEERED CARBONS S.A.,OEC,2014
"ADVANCED DRAINAGE SYSTEMS, INC.",WMS,2014
"INTERSECT ENT, INC.",XENT,2014
"TOWNSQUARE MEDIA, INC.",TSQ,2014
PFENEX INC.,PFNX,2014
IMMUNE DESIGN CORP.,IMDZ,2014
"MTBC, INC.",MTBC,2014
GLOBANT S.A.,GLOB,2014
"SAGE THERAPEUTICS, INC.",SAGE,2014
TUBEMOGUL INC,TUBE,2014
"TERRAFORM POWER, INC.",TERP,2014
"TRUPANION, INC.",TRUP,2014
YATRA USA CORP.,TRTLU,2014
"SORRENTO TECH, INC.",ROKA,2014
"CAREDX, INC.",CDNA,2014
IRADIMED CORP,IRMD,2014
"LIMBACH HOLDINGS, INC.",TFSCU,2014
"DIGILITI MONEY GROUP, INC.",CHTF,2014
GLOBEIMMUNE INC,GBIM,2014
INVESTAR HOLDING CORP,ISTR,2014
"MINERVA NEUROSCIENCES, INC.",NERV,2014
SINO MERCURY ACQUISITION CORP.,SMACU,2014
"C1 FINANCIAL, INC.",BNK,2014
"OTONOMY, INC.",OTIC,2014
RYERSON HOLDING CORP,RYI,2014
"GREEN BANCORP, INC.",GNBC,2014
"INDEPENDENCE CONTRACT DRILLING, INC.",ICD,2014
HOEGH LNG PARTNERS LP,HMLP,2014
IDREAMSKY TECHNOLOGY LTD,DSKY,2014
"T2 BIOSYSTEMS, INC.",TTOO,2014
AURIS MEDICAL HOLDING LTD.,EARS,2014
"FCB FINANCIAL HOLDINGS, INC.",FCB,2014
"LOXO ONCOLOGY, INC.",LOXO,2014
MOBILEYE B.V.,MBLY,2014
VTTI ENERGY PARTNERS LP,VTTI,2014
CNX MIDSTREAM PARTNERS LP,CNNX,2014
"GWG HOLDINGS, INC.",GWGH,2014
TRAVELPORT WORLDWIDE LTD,TVPT,2014
"VITAE PHARMACEUTICALS, INC",VTAE,2014
MEDLEY MANAGEMENT INC.,MDLY,2014
"SMART & FINAL STORES, INC.",SFS,2014
ISRAEL CHEMICALS LTD,ICL,2014
CYBERARK SOFTWARE LTD.,CYBR,2014
CITIZENS FINANCIAL GROUP INC/RI,CFG,2014
GRUPO AVAL ACCIONES Y VALORES S.A.,AVAL,2014
ALIBABA GROUP HOLDING LTD,BABA,2014
FOAMIX PHARMACEUTICALS LTD.,FOMX,2014
PROQR THERAPEUTICS N.V.,PRQR,2014
"NOVUS THERAPEUTICS, INC.",TKAI,2014
"CIVITAS SOLUTIONS, INC.",CIVI,2014
"IFAN FINANCIAL, INC.",IFAN,2014
REWALK ROBOTICS LTD.,RWLK,2014
AFFIMED N.V.,AFMD,2014
"BOOT BARN HOLDINGS, INC.",BOOT,2014
FIFTH STREET ASSET MANAGEMENT INC.,FSAM,2014
"SHELL MIDSTREAM PARTNERS, L.P.",SHLX,2014
"SIENTRA, INC.",SIEN,2014
SIGNAL ADVANCE INC,SIGL,2014
"INSPIRED ENTERTAINMENT, INC.",HDRAU,2014
DBV TECHNOLOGIES S.A.,DBVT,2014
ANCHOR BANCORP WISCONSIN INC,ABCW,2014
PROTEON THERAPEUTICS INC,PRTO,2014
"ZAYO GROUP HOLDINGS, INC.",ZAYO,2014
"ATARA BIOTHERAPEUTICS, INC.",ATRA,2014
"DOMINION ENERGY MIDSTREAM PARTNERS, LP",DM,2014
FORWARD PHARMA A/S,FWP,2014
"GREAT WESTERN BANCORP, INC.",GWB,2014
"DAVE & BUSTER'S ENTERTAINMENT, INC.",PLAY,2014
"DIPLOMAT PHARMACY, INC.",DPLO,2014
"GREAT BASIN SCIENTIFIC, INC.",GBSN,2014
HUBSPOT INC,HUBS,2014
"MOL GLOBAL, INC.",MOLG,2014
BRIGHTSPHERE INVESTMENT GROUP PLC,OMAM,2014
USD PARTNERS LP,USDP,2014
"VERITEX HOLDINGS, INC.",VBTX,2014
"TEXTMUNICATION HOLDINGS, INC.",TXHD,2014
"BISON MERGER SUB I, LLC",FMSA,2014
"DERMIRA, INC.",DERM,2014
YODLEE INC,YDLE,2014
JP ENERGY PARTNERS LP,JPEP,2014
ATENTO S.A.,ATTO,2014
AXAR ACQUISITION CORP.,AUMAU,2014
"AAC HOLDINGS, INC.",AAC,2014
"CALITHERA BIOSCIENCES, INC.",CALA,2014
VWR CORP,VWR,2014
WAYFAIR INC.,W,2014
"GULF WEST SECURITY NETWORK, INC.",SMFI,2014
"VIVINT SOLAR, INC.",VSLR,2014
VASCULAR BIOGENICS LTD.,VBLT,2014
CHINA LENDING CORP,CADTU,2014
NEFF CORP,NEFF,2014
PEAK RESORTS INC,SKIS,2014
"EVOFEM BIOSCIENCES, INC.",NEOT,2014
"HABIT RESTAURANTS, INC.",HABT,2014
CNOVA N.V.,CNV,2014
SECOND SIGHT MEDICAL PRODUCTS INC,EYES,2014
"PARAMOUNT GROUP, INC.",PGRE,2014
STORE CAPITAL CORP,STOR,2014
EHI CAR SERVICES LTD,EHIC,2014
FIBROGEN INC,FGEN,2014
LANDMARK INFRASTRUCTURE PARTNERS LP,LMRK,2014
NEURODERM LTD.,NDRM,2014
VIRGIN AMERICA INC.,VA,2014
"PRA HEALTH SCIENCES, INC.",PRAH,2014
"SKY SOLAR HOLDINGS, LTD.",SKYS,2014
NAVIOS MARITIME MIDSTREAM PARTNERS LP,NAP,2014
SOLENO THERAPEUTICS INC,CAPN,2014
AXALTA COATING SYSTEMS LTD.,AXTA,2014
JOINT CORP,JYNT,2014
"SYNEOS HEALTH, INC.",INCR,2014
"FRESHPET, INC.",FRPT,2014
"TRIUMPH BANCORP, INC.",TBK,2014
"UPLAND SOFTWARE, INC.",UPLD,2014
"COHERUS BIOSCIENCES, INC.",CHRS,2014
NEVRO CORP,NVRO,2014
ANTERO MIDSTREAM PARTNERS LP,AM,2014
XENON PHARMACEUTICALS INC.,XENE,2014
"STATE NATIONAL COMPANIES, INC.",SNC,2014
"JUNO THERAPEUTICS, INC.",JUNO,2014
"H-CYTE, INC.",MDVXU,2014
"BELLICUM PHARMACEUTICALS, INC",BLCM,2014
"ON DECK CAPITAL, INC.",ONDK,2014
RICE MIDSTREAM PARTNERS LP,RMP,2014
WORKIVA INC,WK,2014
METALDYNE PERFORMANCE GROUP INC.,MPG,2014
"NEW RELIC, INC.",NEWR,2014
ORIGO ACQUISITION CORP,CNLMU,2014
CONNECTURE INC,CNXR,2014
FIAT CHRYSLER AUTOMOBILES N.V.,FCAU,2014
"HORTONWORKS, INC.",HDP,2014
AVOLON HOLDINGS LTD,AVOL,2014
"JAMES RIVER GROUP HOLDINGS, LTD.",JRVR,2014
LENDINGCLUB CORP,LC,2014
MOMO INC.,MOMO,2014
HISTOGENICS CORP,HSGX,2014
